,album,track_number,id,name,uri,preview_url,artists,energy,valence,popularity,album_image,mood_vectors
1043,Aantahin,3,3jAAJNvV80qI6K2fIgmfk8,Chhudaina Timro Mayale,spotify:track:3jAAJNvV80qI6K2fIgmfk8,https://p.scdn.co/mp3-preview/bc47f5a915d5f2fc5467bbbd650465d9831264a7?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bhmp8nhm8Bddn9OKiptAT'}, 'href': 'https://api.spotify.com/v1/artists/1bhmp8nhm8Bddn9OKiptAT', 'id': '1bhmp8nhm8Bddn9OKiptAT', 'name': '1974 A.D', 'type': 'artist', 'uri': 'spotify:artist:1bhmp8nhm8Bddn9OKiptAT'}]",0.436,0.617,0,https://i.scdn.co/image/ab67616d0000b2736a7261cd4cf235cbdf90d25e,"[0.617, 0.436]"
1044,Aantahin,4,2ddLlZzRs8dQkao8ZwheTQ,Lagchha Man Herirahu,spotify:track:2ddLlZzRs8dQkao8ZwheTQ,https://p.scdn.co/mp3-preview/2f74ffbc94c0cef655ea14f6540a651d1c4623d0?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58TKIkp191unEDwHJzZr59'}, 'href': 'https://api.spotify.com/v1/artists/58TKIkp191unEDwHJzZr59', 'id': '58TKIkp191unEDwHJzZr59', 'name': 'Shakti Ballav', 'type': 'artist', 'uri': 'spotify:artist:58TKIkp191unEDwHJzZr59'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/09movhZ9pXBtNLnRwQFvoh'}, 'href': 'https://api.spotify.com/v1/artists/09movhZ9pXBtNLnRwQFvoh', 'id': '09movhZ9pXBtNLnRwQFvoh', 'name': 'Ananda Karki', 'type': 'artist', 'uri': 'spotify:artist:09movhZ9pXBtNLnRwQFvoh'}]",0.747,0.857,0,https://i.scdn.co/image/ab67616d0000b2736a7261cd4cf235cbdf90d25e,"[0.857, 0.747]"
1045,Aantahin,5,5s0173F58OauLtZVPdS3JK,Aaja Samma,spotify:track:5s0173F58OauLtZVPdS3JK,https://p.scdn.co/mp3-preview/725d355a44be4adac50bc8a576cb24bee8e39d55?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/01j9IOBbMCniqYgjk6aQjC'}, 'href': 'https://api.spotify.com/v1/artists/01j9IOBbMCniqYgjk6aQjC', 'id': '01j9IOBbMCniqYgjk6aQjC', 'name': 'Gopal Yonjan', 'type': 'artist', 'uri': 'spotify:artist:01j9IOBbMCniqYgjk6aQjC'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/40dLNlBhPw1YruAqNqgcKn'}, 'href': 'https://api.spotify.com/v1/artists/40dLNlBhPw1YruAqNqgcKn', 'id': '40dLNlBhPw1YruAqNqgcKn', 'name': 'Urmila Pandey', 'type': 'artist', 'uri': 'spotify:artist:40dLNlBhPw1YruAqNqgcKn'}]",0.557,0.622,0,https://i.scdn.co/image/ab67616d0000b2736a7261cd4cf235cbdf90d25e,"[0.622, 0.557]"
1046,Aantahin,6,7gjl6rkdR9ogAP0gOp9eFA,Baiguni Raichhau,spotify:track:7gjl6rkdR9ogAP0gOp9eFA,https://p.scdn.co/mp3-preview/93329dc6526bb644d95b1b217c1f1e7ef1e96524?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3530Rkg9bdFLZ8gWvelbWF'}, 'href': 'https://api.spotify.com/v1/artists/3530Rkg9bdFLZ8gWvelbWF', 'id': '3530Rkg9bdFLZ8gWvelbWF', 'name': 'Basanta Mukarung', 'type': 'artist', 'uri': 'spotify:artist:3530Rkg9bdFLZ8gWvelbWF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1eU31MQ87dnzygk0YkP37v'}, 'href': 'https://api.spotify.com/v1/artists/1eU31MQ87dnzygk0YkP37v', 'id': '1eU31MQ87dnzygk0YkP37v', 'name': 'Rajesh Payal Rai', 'type': 'artist', 'uri': 'spotify:artist:1eU31MQ87dnzygk0YkP37v'}]",0.478,0.938,0,https://i.scdn.co/image/ab67616d0000b2736a7261cd4cf235cbdf90d25e,"[0.938, 0.478]"
1047,Aantahin,7,5dM93TIoMMEnoFfmhbUBq3,Timro Aagamanle Feri,spotify:track:5dM93TIoMMEnoFfmhbUBq3,https://p.scdn.co/mp3-preview/6c8b20c6382991a6629dc311f05fad09fe7e79f9?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/77Bs0JAqLvsE1wDZqHvTxn'}, 'href': 'https://api.spotify.com/v1/artists/77Bs0JAqLvsE1wDZqHvTxn', 'id': '77Bs0JAqLvsE1wDZqHvTxn', 'name': 'Nabin K Bhattarai', 'type': 'artist', 'uri': 'spotify:artist:77Bs0JAqLvsE1wDZqHvTxn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7s5MuNJiWWbtZN5SPiaRfM'}, 'href': 'https://api.spotify.com/v1/artists/7s5MuNJiWWbtZN5SPiaRfM', 'id': '7s5MuNJiWWbtZN5SPiaRfM', 'name': 'Ram Krishna Dhakal', 'type': 'artist', 'uri': 'spotify:artist:7s5MuNJiWWbtZN5SPiaRfM'}]",0.672,0.722,0,https://i.scdn.co/image/ab67616d0000b2736a7261cd4cf235cbdf90d25e,"[0.722, 0.672]"
1048,Aantahin,8,4VVIvN9pyFprKcgpeoMt1F,Jeevan Timro Jeevan,spotify:track:4VVIvN9pyFprKcgpeoMt1F,https://p.scdn.co/mp3-preview/d0c5edf36d88f66366936af4e7d26918403a2c37?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3r4CwpSUPACncavhTMAzJ7'}, 'href': 'https://api.spotify.com/v1/artists/3r4CwpSUPACncavhTMAzJ7', 'id': '3r4CwpSUPACncavhTMAzJ7', 'name': 'Apsara Shakya', 'type': 'artist', 'uri': 'spotify:artist:3r4CwpSUPACncavhTMAzJ7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1HKdDXdjlO1Vm9af3xqS3u'}, 'href': 'https://api.spotify.com/v1/artists/1HKdDXdjlO1Vm9af3xqS3u', 'id': '1HKdDXdjlO1Vm9af3xqS3u', 'name': 'Anil Singh', 'type': 'artist', 'uri': 'spotify:artist:1HKdDXdjlO1Vm9af3xqS3u'}]",0.546,0.852,0,https://i.scdn.co/image/ab67616d0000b2736a7261cd4cf235cbdf90d25e,"[0.852, 0.546]"
1049,Ojhel,1,5Bp1qggI9nyX4TaAGlFkfm,Ojhel,spotify:track:5Bp1qggI9nyX4TaAGlFkfm,https://p.scdn.co/mp3-preview/627432a70a929d1aa6fb7a96943b7ee7353bd341?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.555,0.239,25,https://i.scdn.co/image/ab67616d0000b273ae457ecaaf2f0199958dc839,"[0.239, 0.555]"
1050,"K Pira Paryo, Timilai?",1,63gQ8hsjzYGW0404275CvL,Nyano Ghar,spotify:track:63gQ8hsjzYGW0404275CvL,https://p.scdn.co/mp3-preview/9a36c6a61ba854540c94f324e895f9c2462129a9?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.673,0.58,10,https://i.scdn.co/image/ab67616d0000b273b23f7652ded940cb714e3dbc,"[0.58, 0.673]"
1051,"K Pira Paryo, Timilai?",2,1fXXJXquK2ddG5lbHmanOB,"K Pira Paryo, timilai?",spotify:track:1fXXJXquK2ddG5lbHmanOB,https://p.scdn.co/mp3-preview/0d39ab5b793cca109d0d36f7b004b69238b4adfc?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.46,0.504,29,https://i.scdn.co/image/ab67616d0000b273b23f7652ded940cb714e3dbc,"[0.504, 0.46]"
1052,Deha Ra Aatma,1,50mT7HUmYrbs4N5f97Usq9,Lai Bari Lai,spotify:track:50mT7HUmYrbs4N5f97Usq9,https://p.scdn.co/mp3-preview/b86149708f7865f8b86e4c69a79f8c12faa8ea50?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.453,0.451,36,https://i.scdn.co/image/ab67616d0000b27330d2bc69d975c4e4959284a6,"[0.451, 0.453]"
1053,Deha Ra Aatma,2,7hcrfPZX6oZ3l24N890hNi,Saath Ra Bhaar,spotify:track:7hcrfPZX6oZ3l24N890hNi,https://p.scdn.co/mp3-preview/2d9051f89d7ac139bc899c1dfbf0a65709dc64af?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.337,0.647,18,https://i.scdn.co/image/ab67616d0000b27330d2bc69d975c4e4959284a6,"[0.647, 0.337]"
1054,Deha Ra Aatma,3,7Bmqybjz7ppUYWFm3uSpvD,Kanchi,spotify:track:7Bmqybjz7ppUYWFm3uSpvD,https://p.scdn.co/mp3-preview/95a4334398924f98a2635e28608e5fa11302e5ef?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.379,0.821,16,https://i.scdn.co/image/ab67616d0000b27330d2bc69d975c4e4959284a6,"[0.821, 0.379]"
1055,Deha Ra Aatma,4,05NT9imhVZ5n7Vb3DSBKuo,Maan Ko Bhagwan,spotify:track:05NT9imhVZ5n7Vb3DSBKuo,https://p.scdn.co/mp3-preview/44981bc81ddf9cd911ac650d5b71ac15e9c81406?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.472,0.964,9,https://i.scdn.co/image/ab67616d0000b27330d2bc69d975c4e4959284a6,"[0.964, 0.472]"
1056,Deha Ra Aatma,5,0JlcS8Sfnhuc0GBzUphRlt,Deha Ra Aatma,spotify:track:0JlcS8Sfnhuc0GBzUphRlt,https://p.scdn.co/mp3-preview/8db78091f977dc9d282e87061f330dae6cca7635?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.234,0.323,24,https://i.scdn.co/image/ab67616d0000b27330d2bc69d975c4e4959284a6,"[0.323, 0.234]"
1057,Arthur Gunn (Live),1,5NYovnchQzKEZUjkEeKa1t,Bring It On Home,spotify:track:5NYovnchQzKEZUjkEeKa1t,https://p.scdn.co/mp3-preview/4cd39953bba06a3ffa8344267cba83c00e79a549?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.218,0.392,5,https://i.scdn.co/image/ab67616d0000b273a17a2a01f64c2795a1a45d9e,"[0.392, 0.218]"
1058,Arthur Gunn (Live),2,3HsrgGrFQTh4UkmRsqvDa8,Jalai Mai,spotify:track:3HsrgGrFQTh4UkmRsqvDa8,https://p.scdn.co/mp3-preview/dabd7ad8ab34268fb90cb6fbece18b3bd90b0f79?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.55,0.444,4,https://i.scdn.co/image/ab67616d0000b273a17a2a01f64c2795a1a45d9e,"[0.444, 0.55]"
1059,Rainy Days,1,6tGtJwqUnOlpBZNAj4of1y,Rainy Days,spotify:track:6tGtJwqUnOlpBZNAj4of1y,https://p.scdn.co/mp3-preview/10ddbd5913abe166e2abd3a5dfc0c7a3e48eaa03?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.521,0.55,21,https://i.scdn.co/image/ab67616d0000b273fa7afefd0356741c6461fb7f,"[0.55, 0.521]"
1060,Save Me Now,1,4hZDzIszAEnsvwFzAIs9O3,Save Me Now,spotify:track:4hZDzIszAEnsvwFzAIs9O3,https://p.scdn.co/mp3-preview/878610b35fd3e859c18e1b1233a0381c99ebe7c4?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}]",0.516,0.453,40,https://i.scdn.co/image/ab67616d0000b273c6eb086597a8888d4bfc9e0e,"[0.453, 0.516]"
1061,Same Old Town,1,6L7j6bgDoE2A76mhqTOG3L,Same Old Town,spotify:track:6L7j6bgDoE2A76mhqTOG3L,https://p.scdn.co/mp3-preview/c4b9e41a0795f7cc77d9e10e4d774e663f41d332?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.37,0.635,34,https://i.scdn.co/image/ab67616d0000b273f22b715c381b4e8762c931cb,"[0.635, 0.37]"
1062,Jalai Mai,1,3AlPYaipT0XV3i981dOZt3,Jalai Mai,spotify:track:3AlPYaipT0XV3i981dOZt3,https://p.scdn.co/mp3-preview/87fb08df223a082ae8df5a2eecae89963c1aff70?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.349,0.645,25,https://i.scdn.co/image/ab67616d0000b273884b9d2ba6cf1d8c2e4909ce,"[0.645, 0.349]"
1063,Have You Ever Seen the Rain? (Performance Version),1,04qlj3zGdYpkQTvzrzn1M7,Have You Ever Seen the Rain? - Performance Version,spotify:track:04qlj3zGdYpkQTvzrzn1M7,,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}]",0.511,0.447,44,https://i.scdn.co/image/ab67616d0000b27341b731dd0c1ebe7151ded876,"[0.447, 0.511]"
1064,Karnali (The River),1,2B9IrMws4sM6NfJiBtxvOa,Karnali (The River),spotify:track:2B9IrMws4sM6NfJiBtxvOa,https://p.scdn.co/mp3-preview/dc1667c34e8cf2f2b578ee1dc7da3d242cb89ece?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.553,0.418,27,https://i.scdn.co/image/ab67616d0000b2739cbf40ffa94c062405c06e4c,"[0.418, 0.553]"
1065,Ma,1,2WjLkWIlb2bBRqV8hiKv11,Ma,spotify:track:2WjLkWIlb2bBRqV8hiKv11,https://p.scdn.co/mp3-preview/d9c4b0f39f98539ec8a54e243c6b62a2d688cc63?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.638,0.422,26,https://i.scdn.co/image/ab67616d0000b273c3fb84e882ecc91777f2b0f1,"[0.422, 0.638]"
1066,Khoj,1,6YlJim3z6rw5BZWV4eZMs2,Khoj,spotify:track:6YlJim3z6rw5BZWV4eZMs2,https://p.scdn.co/mp3-preview/197c7aeca4deff521df51356307d705749b50c96?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uz4cjY53Zg0ogpbqSKfow'}, 'href': 'https://api.spotify.com/v1/artists/2uz4cjY53Zg0ogpbqSKfow', 'id': '2uz4cjY53Zg0ogpbqSKfow', 'name': 'Dibesh Pokharel', 'type': 'artist', 'uri': 'spotify:artist:2uz4cjY53Zg0ogpbqSKfow'}]",0.571,0.339,15,https://i.scdn.co/image/ab67616d0000b273eb6a2d6aa3a980b5f61a065b,"[0.339, 0.571]"
1067,Ek Yatra,1,4r1i6uEyMgT3RW9eUW1r2o,Ek Yatra,spotify:track:4r1i6uEyMgT3RW9eUW1r2o,https://p.scdn.co/mp3-preview/fbf9c0c6707dd6f41abf5da2001c0e3bf0d71aa5?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0A1Qr8l43fIqhB5aItVaMy'}, 'href': 'https://api.spotify.com/v1/artists/0A1Qr8l43fIqhB5aItVaMy', 'id': '0A1Qr8l43fIqhB5aItVaMy', 'name': 'Arthur Gunn', 'type': 'artist', 'uri': 'spotify:artist:0A1Qr8l43fIqhB5aItVaMy'}]",0.615,0.544,5,https://i.scdn.co/image/ab67616d0000b27351b78053f025528caafea59e,"[0.544, 0.615]"
